,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
128946,128947,1789952,27,4,0,2,0,38,66,2,4,11,1
128950,128951,3941355,71,14,0,2,0,26,216,25,12,10,0
128954,128955,4164102,63,4,0,1,0,32,291,22,4,14,0
128957,128958,7715707,37,4,0,2,0,5,139,20,4,10,0
128962,128963,9913743,23,9,0,2,0,17,268,11,9,14,0
128963,128964,8574834,43,12,0,2,0,10,27,25,12,11,0
128997,128998,6776301,26,17,0,2,0,6,66,2,11,13,0
128998,128999,8415149,30,19,0,2,0,4,76,2,3,10,0
128999,129000,5675460,48,6,0,2,0,30,219,25,6,10,0
129004,129005,389819,29,3,0,2,0,19,247,25,3,14,1
129031,129032,2912105,21,14,0,2,0,36,24,14,5,12,0
129035,129036,2838553,44,1,0,2,0,5,68,14,1,13,0
129054,129055,5236105,23,7,0,2,0,50,267,8,7,13,0
129057,129058,8310425,59,6,0,2,0,41,291,22,6,14,0
129068,129069,8603183,62,15,0,2,1,17,151,2,12,10,0
129087,129088,4292910,70,2,0,1,0,18,54,17,2,14,1
129098,129099,3784689,39,7,0,2,0,27,113,2,7,11,0
129103,129104,9103667,54,3,0,1,0,43,121,28,3,12,1
129111,129112,5379845,31,5,0,2,0,38,210,0,5,12,0
129116,129117,5127918,75,13,0,2,0,18,139,20,13,10,0
129121,129122,7582947,64,20,0,2,1,42,115,25,5,12,0
129127,129128,2447892,22,16,0,2,0,47,188,25,6,10,0
129134,129135,90950,69,8,0,2,1,34,168,28,8,10,0
129135,129136,6335707,26,0,0,2,0,29,175,0,0,12,0
129136,129137,9931632,51,4,0,2,0,41,220,18,4,12,0
129155,129156,8161703,34,2,0,2,1,11,275,2,2,11,0
129164,129165,221192,64,20,0,2,1,23,52,7,4,14,0
129172,129173,5284369,76,13,0,2,0,15,159,2,9,11,0
129183,129184,4927179,44,14,0,2,1,19,214,5,11,13,0
129215,129216,5964534,21,2,0,2,0,22,129,19,2,11,0
129227,129228,1524812,22,8,0,2,0,4,6,20,4,13,0
129234,129235,5164517,33,17,0,2,0,42,112,13,6,11,0
129235,129236,9705356,34,9,0,2,0,45,101,25,8,14,0
129251,129252,5617309,75,16,0,2,1,26,39,28,6,12,0
129274,129275,3049346,26,5,0,2,0,17,81,10,3,12,0
129279,129280,2810376,65,3,0,2,0,38,46,6,3,13,0
129280,129281,9043659,62,7,0,2,0,0,202,6,7,14,0
129289,129290,6062192,21,9,0,2,0,49,243,6,7,13,0
129332,129333,1051945,70,7,0,2,0,24,189,6,7,12,0
129338,129339,8758130,34,20,0,2,0,45,43,5,9,10,0
129344,129345,1397357,51,11,0,2,0,43,114,28,10,10,0
129345,129346,9768584,52,14,0,2,1,32,32,28,11,10,0
129357,129358,4830100,37,11,0,2,1,19,303,11,11,12,0
129360,129361,5633671,63,4,0,2,0,25,133,9,3,11,0
129390,129391,9130139,40,11,0,2,0,8,106,11,5,12,0
129392,129393,6379086,72,11,0,2,1,19,100,2,11,12,0
129397,129398,6060465,49,11,0,2,1,31,236,14,10,14,0
129404,129405,2177728,29,7,0,2,1,16,290,14,7,14,0
129405,129406,474864,73,14,0,2,0,40,238,25,9,12,0
129438,129439,2366869,27,7,0,0,1,0,176,0,7,10,0
129442,129443,1067814,67,9,0,2,0,7,190,14,9,10,0
129447,129448,2336648,25,9,0,2,1,34,236,14,6,11,0
129485,129486,8881870,69,5,0,2,0,32,61,4,5,14,0
129494,129495,2207354,75,13,0,2,0,50,54,17,8,14,0
129495,129496,9345456,35,12,0,2,1,11,222,22,7,10,0
129498,129499,5712282,59,1,0,2,0,20,216,25,1,12,0
129517,129518,1011437,74,2,0,2,1,36,181,28,2,14,0
129525,129526,3179384,34,11,0,2,0,31,16,14,7,14,0
129543,129544,7722579,70,9,0,2,0,17,242,0,9,11,0
129546,129547,4297196,37,4,0,2,1,9,180,28,4,11,0
129549,129550,1191020,31,15,0,2,1,35,10,26,5,10,0
129566,129567,5195681,53,1,0,2,1,39,36,2,1,14,0
129572,129573,9340860,46,11,0,2,0,5,157,25,11,10,0
129589,129590,3991815,66,4,0,2,0,47,8,12,4,10,0
129593,129594,3954973,58,14,0,2,0,31,299,22,8,12,0
129602,129603,5694236,39,2,0,2,1,20,21,0,2,10,0
129603,129604,7315839,72,8,0,2,0,0,145,28,8,14,0
129612,129613,1065465,23,15,0,2,0,28,191,23,4,12,0
129614,129615,6063428,38,6,0,2,0,16,15,22,6,13,0
129630,129631,8739032,55,3,0,2,0,39,25,2,3,14,0
129644,129645,1106438,79,3,0,2,0,31,265,28,3,12,0
129649,129650,5909225,67,1,0,2,0,27,312,0,1,11,0
129661,129662,1729774,28,6,0,2,1,47,202,6,5,10,0
129663,129664,7362882,37,7,0,2,0,40,57,28,7,12,0
129668,129669,8788135,77,7,0,2,0,36,218,0,7,11,0
129677,129678,2966907,30,6,0,2,1,32,299,22,5,12,0
129685,129686,5898669,32,9,0,2,0,24,9,25,6,13,0
129686,129687,4329713,42,9,0,2,0,22,278,28,6,14,0
129689,129690,826681,78,4,0,2,1,1,218,0,4,14,0
129703,129704,535157,50,2,0,2,0,21,160,12,2,10,0
129706,129707,1240330,29,18,0,2,1,15,103,28,12,14,0
129711,129712,1319541,72,10,0,2,0,39,42,2,10,14,0
129715,129716,4759451,60,4,0,2,0,35,188,25,4,13,0
129717,129718,245844,67,4,0,2,0,20,45,28,3,11,0
129722,129723,444242,77,11,0,2,0,16,86,1,8,12,0
129725,129726,8753042,74,12,0,2,0,14,51,14,9,12,0
129731,129732,9397962,58,3,0,2,0,40,255,25,3,14,0
129737,129738,2966871,78,7,0,2,0,32,229,2,3,11,0
129754,129755,1800877,21,10,0,2,1,43,210,0,5,13,0
129765,129766,4195266,40,20,0,2,0,50,6,20,14,14,0
129774,129775,1312362,25,7,0,2,0,13,227,14,7,13,0
129781,129782,9364159,77,6,0,2,0,43,46,6,4,11,0
129794,129795,7977722,69,19,0,2,0,25,194,6,14,12,0
129813,129814,1328487,67,12,0,2,0,25,284,6,7,10,0
129825,129826,3099933,71,15,0,2,0,37,208,0,3,12,0
129844,129845,9507533,32,4,0,2,0,30,263,13,4,11,0
129852,129853,2370396,69,4,0,2,0,12,269,13,4,10,0
129859,129860,5046084,62,7,0,2,1,48,269,13,6,14,0
129863,129864,461499,68,2,0,2,0,35,10,26,2,11,0
129875,129876,2062343,40,15,0,2,1,5,28,25,14,11,0
129876,129877,6152756,49,3,0,2,0,40,283,6,3,14,0
129881,129882,2451457,31,9,0,2,0,39,64,25,9,12,0
129891,129892,7352225,78,14,0,2,0,24,244,28,6,14,0
129892,129893,2442178,34,15,0,2,0,0,11,20,10,13,0
129903,129904,8433425,63,13,0,2,0,27,278,28,6,10,0
129914,129915,6445556,24,14,0,2,0,37,11,20,10,12,0
129942,129943,1670303,35,13,0,2,0,1,39,28,5,14,0
129971,129972,103611,41,16,0,2,0,6,9,25,10,14,0
129988,129989,8693161,53,5,0,2,1,29,234,0,3,10,0
129998,129999,2653315,76,8,0,2,0,42,310,14,8,12,0
130006,130007,4074914,40,16,0,2,1,38,134,6,9,14,0
130009,130010,4788890,62,5,0,2,0,38,15,22,5,12,0
130010,130011,5808564,65,16,0,0,0,22,6,20,14,10,0
130011,130012,1509327,51,0,0,2,1,6,215,23,0,11,0
130027,130028,2901323,56,2,0,2,1,7,74,17,2,10,0
130030,130031,7667495,24,3,0,2,0,36,227,14,3,14,0
130038,130039,368667,48,2,0,2,0,14,193,25,2,13,0
130040,130041,9078403,25,18,0,2,0,35,312,0,9,12,0
130047,130048,2808095,24,11,0,2,0,29,207,14,6,14,0
130084,130085,4149976,35,15,0,1,0,19,174,19,10,12,0
130088,130089,6118570,53,14,0,2,0,49,78,27,14,13,0
130090,130091,3638802,76,5,0,0,1,11,5,16,5,10,0
130098,130099,8644938,26,11,0,2,0,2,278,28,9,10,0
130122,130123,220528,72,18,0,2,0,49,115,25,4,12,0
130143,130144,8737689,65,10,0,2,1,29,180,28,9,14,0
130185,130186,6284818,68,11,0,2,0,48,270,20,8,11,0
130188,130189,3372296,26,10,0,2,0,32,126,13,10,12,0
130201,130202,1097615,59,15,0,2,0,48,316,7,5,14,0
130208,130209,7511735,59,1,0,2,0,31,101,25,1,10,0
130250,130251,3159546,75,5,0,2,0,31,148,5,3,13,0
130256,130257,3283513,25,17,0,1,0,2,269,13,4,13,0
130262,130263,9533689,61,6,0,2,0,22,224,28,4,13,0
130267,130268,9099029,64,9,0,2,1,7,64,25,7,10,0
130279,130280,8744579,34,3,0,2,1,50,60,20,3,12,0
130286,130287,7767858,29,0,0,2,0,37,316,7,0,10,0
130291,130292,4477660,30,0,0,2,1,30,255,25,0,14,0
130296,130297,4758365,66,8,0,2,0,43,60,20,8,11,0
130308,130309,8487221,26,2,0,2,0,44,74,17,2,12,0
130309,130310,7673823,63,15,0,2,0,3,128,20,11,14,0
130310,130311,1832053,63,14,0,2,1,42,211,14,7,14,0
130312,130313,9855166,72,5,0,2,1,19,56,11,5,13,0
130316,130317,4593497,33,15,0,2,0,6,36,2,8,14,0
130330,130331,9420845,27,3,0,2,0,8,239,11,3,13,0
130336,130337,7002478,38,20,0,2,0,42,258,17,5,13,0
130341,130342,1442794,35,20,0,2,0,34,114,28,10,10,0
130343,130344,6875625,77,7,0,2,0,46,227,14,7,11,0
130361,130362,2979441,44,7,0,2,1,5,185,25,7,12,0
130383,130384,7235849,46,4,0,2,0,30,154,23,4,11,0
130396,130397,4248621,77,1,0,2,1,14,77,11,1,14,0
130418,130419,7074289,37,1,0,2,0,26,21,0,1,12,0
130419,130420,8631895,27,12,0,2,0,42,102,10,7,14,0
130434,130435,7429005,69,2,0,2,0,13,97,6,2,13,0
130438,130439,8025541,53,9,0,2,0,9,101,25,7,14,0
130439,130440,215207,32,7,0,2,0,30,273,13,7,13,0
130457,130458,6165156,28,7,0,1,0,8,94,25,7,13,0
130460,130461,2442625,67,9,0,2,1,24,109,0,7,12,0
130463,130464,2579337,41,6,0,2,0,8,256,2,6,12,0
130468,130469,4157390,34,17,0,2,0,44,272,28,12,13,0
130486,130487,2615615,44,13,0,2,0,50,21,0,4,12,0
130494,130495,4784462,60,19,0,2,1,20,88,4,9,14,0
130496,130497,2363748,36,13,0,2,0,45,50,13,7,10,0
130501,130502,9339198,67,14,0,2,1,28,108,0,11,14,0
130510,130511,8623683,29,13,0,2,0,4,43,5,5,14,0
130529,130530,5507871,72,5,0,2,1,18,168,28,5,10,0
130555,130556,4136252,79,12,0,2,1,22,301,11,12,14,0
130556,130557,3777592,76,12,0,2,1,20,165,20,4,10,0
130559,130560,991107,34,14,0,2,1,18,256,2,7,10,0
130566,130567,6064204,62,14,0,2,0,30,290,14,10,10,0
130575,130576,9676479,48,17,0,2,0,1,257,22,14,14,0
130584,130585,5472585,63,17,0,2,0,14,245,23,6,11,0
130585,130586,8367934,39,0,0,0,0,12,225,7,0,12,0
130588,130589,9374682,54,1,0,2,0,24,179,23,1,12,0
130593,130594,7715562,55,6,0,2,0,18,141,6,6,10,0
130595,130596,1577761,22,16,0,2,0,29,47,4,7,12,0
130606,130607,2522353,71,17,0,2,0,28,57,28,13,11,0
130628,130629,9079013,31,6,0,2,0,1,181,28,6,10,0
130642,130643,1887106,32,20,0,2,0,34,127,13,8,14,0
130652,130653,532746,78,18,0,2,1,36,116,27,10,12,0
130673,130674,1500447,75,13,0,2,0,4,136,25,13,12,0
130674,130675,9224297,69,19,0,1,1,18,27,25,11,14,0
130690,130691,1509614,25,0,0,2,1,24,312,0,0,13,0
130710,130711,7066438,44,1,0,2,0,19,72,0,1,10,0
130717,130718,1161702,28,4,0,2,0,31,98,6,4,14,0
130720,130721,1659351,37,12,0,2,1,29,2,25,12,11,0
130722,130723,3905134,74,3,0,2,0,1,309,25,3,13,0
130728,130729,4461235,70,10,0,2,0,7,268,11,10,12,0
130733,130734,9806896,53,0,0,2,0,14,189,6,0,11,0
130742,130743,181844,33,6,0,2,0,13,278,28,6,11,0
130750,130751,5439814,66,12,0,2,0,50,249,13,12,13,0
130752,130753,4659517,76,2,0,2,0,3,298,0,2,12,0
130775,130776,1117607,53,13,0,2,1,33,67,3,6,10,0
130785,130786,1818095,30,1,0,2,0,27,18,25,1,11,0
130786,130787,4707757,66,4,0,2,0,4,134,6,4,11,0
130800,130801,6616521,58,18,0,2,0,48,169,22,3,14,0
130810,130811,5763958,63,7,0,2,0,9,14,14,7,12,0
130814,130815,2915711,53,7,0,2,0,47,18,25,7,14,0
130815,130816,3835379,71,8,0,2,0,8,4,14,8,12,0
130816,130817,5023725,67,9,0,2,0,3,123,23,9,11,0
130820,130821,4881021,76,18,0,2,0,18,0,0,9,13,0
130823,130824,6558967,41,10,0,2,0,12,63,1,10,12,0
130829,130830,8749318,21,15,0,2,1,36,102,10,4,14,0
130857,130858,1742621,75,17,0,2,1,14,169,22,3,12,0
130867,130868,6894008,66,3,0,2,0,10,5,16,3,12,0
130882,130883,831067,48,2,0,2,0,16,250,17,2,11,0
130931,130932,8615779,51,20,0,2,1,6,9,25,6,14,0
130933,130934,3289057,78,14,0,2,1,49,65,13,13,12,0
130934,130935,6868153,27,5,0,1,1,49,297,22,5,12,0
130935,130936,8225744,43,0,0,2,1,48,61,4,0,11,0
130940,130941,7475446,60,13,0,2,0,24,67,3,5,14,0
130944,130945,2882498,34,0,0,2,0,9,95,25,0,13,0
130950,130951,5769906,48,5,0,2,0,24,142,0,4,11,0
130951,130952,6814840,53,13,0,2,0,3,52,7,3,11,0
130964,130965,5618559,59,9,0,2,0,38,55,14,9,10,0
130996,130997,1848729,41,20,0,2,0,49,285,23,11,13,0
131006,131007,6701205,71,13,0,2,0,44,271,1,5,13,0
131012,131013,59539,51,3,0,0,0,6,177,28,3,12,0
131027,131028,9768901,74,15,0,2,0,12,105,0,3,11,0
131030,131031,7037934,53,17,0,2,0,41,32,28,7,12,0
131049,131050,4128579,52,15,0,2,0,47,191,23,13,13,0
131052,131053,9409703,53,16,0,2,0,16,69,2,14,12,0
131059,131060,7363274,70,9,0,2,0,19,266,25,5,14,0
131060,131061,5910135,71,2,0,2,1,39,36,2,2,11,0
131065,131066,4732134,67,19,0,2,0,33,156,28,6,11,0
131101,131102,2431771,24,10,0,2,0,10,199,25,10,12,0
131119,131120,44231,54,13,0,2,0,9,298,0,4,12,0
131121,131122,949253,59,6,0,2,0,20,268,11,6,10,0
131124,131125,9297026,56,17,0,2,0,46,76,2,4,12,0
131133,131134,3806203,45,10,0,2,1,38,249,13,10,13,0
131135,131136,673616,30,20,0,2,1,23,217,28,7,10,0
131137,131138,8515666,62,13,0,2,0,37,108,0,7,11,0
131148,131149,630763,36,17,0,2,0,28,115,25,13,13,0
131164,131165,380430,23,1,0,2,0,39,283,6,1,11,0
131175,131176,9518187,69,9,0,2,0,45,221,20,3,11,0
131198,131199,672968,68,18,0,2,0,49,137,2,5,12,0
131211,131212,1337006,40,20,0,2,0,23,44,20,10,10,0
131217,131218,4353927,73,17,0,2,0,35,119,11,4,12,0
131233,131234,4461241,71,6,0,2,0,0,120,22,6,14,0
131237,131238,9840980,67,20,0,0,0,22,206,28,10,11,0
131240,131241,1955543,22,6,0,2,1,38,163,12,6,14,0
131247,131248,2375695,31,17,0,2,1,50,139,20,10,12,0
131256,131257,412310,54,3,0,2,0,32,155,13,3,12,0
131260,131261,4774357,48,12,0,2,0,34,311,22,12,14,0
131261,131262,7532651,49,15,0,2,0,12,144,14,9,12,0
131279,131280,5294937,53,8,0,2,0,33,37,11,8,12,0
131282,131283,3915230,40,16,0,2,1,13,310,14,11,14,0
131290,131291,1896404,66,17,0,2,1,18,77,11,13,14,0
131304,131305,5846474,49,9,0,2,1,42,208,0,6,14,0
131324,131325,52436,37,19,0,2,1,27,225,7,10,14,1
131333,131334,9655703,61,6,0,2,1,23,1,24,6,11,0
131337,131338,1888040,43,2,0,2,0,35,300,22,2,13,0
131376,131377,9400073,68,1,0,2,1,38,50,13,1,11,0
131428,131429,7581703,40,9,0,2,0,36,82,13,9,13,0
131445,131446,5638906,46,3,0,2,1,24,265,28,3,13,0
131449,131450,9139229,43,9,0,2,0,35,104,25,9,13,0
131468,131469,813741,79,13,0,2,0,30,314,0,12,12,0
131498,131499,208537,33,6,0,2,0,0,313,0,6,12,0
131503,131504,1026262,79,12,0,1,1,37,102,10,12,10,0
131509,131510,1950787,53,12,0,2,0,47,117,10,7,12,0
131529,131530,2304127,29,5,0,2,0,20,203,1,5,13,0
131539,131540,3766437,24,11,0,0,0,12,209,5,10,10,0
131561,131562,7600309,48,3,0,2,1,15,296,22,3,12,0
131566,131567,7979699,47,15,0,2,1,14,150,7,10,13,0
131567,131568,6683083,69,1,0,2,0,40,237,2,1,12,0
131568,131569,3177468,42,17,0,2,1,13,90,0,5,14,0
131573,131574,518532,61,1,0,2,1,28,22,2,1,13,0
131584,131585,5539169,30,6,0,2,0,12,313,0,6,13,0
131590,131591,6437103,56,3,0,2,0,45,145,28,3,12,0
131634,131635,5899823,46,8,0,2,0,2,93,7,8,13,0
131636,131637,3125755,75,8,0,2,0,48,307,25,8,12,0
131640,131641,2361934,78,0,0,2,1,0,220,18,0,12,0
131658,131659,7303669,53,17,0,2,1,2,224,28,9,12,0
131659,131660,4281870,53,1,0,2,0,5,52,7,1,12,0
131670,131671,2591229,68,11,0,2,0,17,65,13,11,12,0
131673,131674,6131551,21,10,0,2,1,27,278,28,9,14,0
131698,131699,9700346,74,4,0,2,1,7,213,0,4,11,0
131699,131700,4806237,79,10,0,2,0,48,10,26,4,11,0
131706,131707,6913078,38,14,0,2,0,5,274,7,3,14,0
131715,131716,5403583,44,14,0,2,1,26,212,14,8,12,0
131725,131726,9842635,60,7,0,1,1,39,181,28,7,11,0
131726,131727,6558368,67,1,0,2,0,44,232,14,1,10,0
131742,131743,4854861,77,1,0,2,0,18,132,2,1,13,0
131750,131751,4343535,26,15,0,0,0,28,17,19,11,14,0
131761,131762,8139107,35,17,0,2,1,49,71,28,12,10,0
131764,131765,6649334,59,12,0,2,0,22,284,6,11,11,0
131769,131770,2559385,74,14,0,2,1,9,171,14,9,12,0
131775,131776,9243110,47,3,0,2,0,18,301,11,3,11,0
131782,131783,4691275,56,6,0,2,0,27,15,22,6,13,0
131819,131820,4445518,34,16,0,1,0,46,170,0,8,12,0
131822,131823,2386002,24,10,0,2,1,36,296,22,6,12,0
131825,131826,4647997,42,18,0,2,0,32,74,17,5,12,0
131830,131831,3372200,32,11,0,2,0,25,212,14,4,12,0
131852,131853,5951430,55,10,0,2,0,49,77,11,10,10,0
131862,131863,7059372,43,4,0,1,0,32,309,25,4,13,0
131867,131868,5085906,33,18,0,2,0,20,33,28,10,12,0
131868,131869,4829059,59,17,0,2,0,26,230,19,11,13,0
131873,131874,3888767,54,14,0,2,0,16,59,11,13,14,0
131877,131878,3239333,46,20,0,2,1,27,103,28,6,10,0
131888,131889,4737242,29,5,0,2,0,16,105,0,5,13,0
131900,131901,4039406,64,15,0,2,0,10,175,0,5,10,0
131910,131911,2240230,31,3,0,2,0,46,52,7,3,12,0
131913,131914,7204122,73,14,0,2,1,3,158,5,14,11,0
131916,131917,9601652,60,4,0,2,0,5,286,0,4,11,0
131927,131928,9749077,75,3,0,2,0,23,32,28,3,14,0
131935,131936,7500815,31,18,0,2,1,20,262,14,14,11,0
131946,131947,5545217,52,12,0,2,0,22,232,14,9,13,0
131957,131958,4819023,50,18,0,2,0,29,88,4,12,10,0
131959,131960,8982743,34,15,0,1,1,30,294,12,8,11,0
131963,131964,4862321,65,16,0,2,1,45,207,14,9,11,0
131966,131967,8199311,66,3,0,2,1,23,9,25,3,13,0
131986,131987,2248392,46,20,0,2,1,37,173,25,13,13,0
131989,131990,2809982,78,5,0,2,1,49,107,13,3,12,0
131997,131998,6351922,57,6,0,2,1,16,154,23,5,10,0
132000,132001,8024706,66,17,0,2,0,20,204,22,12,10,0
132003,132004,1165856,47,19,0,2,1,44,168,28,7,10,0
132007,132008,2421932,31,9,0,2,1,46,284,6,9,12,0
132025,132026,8681228,48,14,0,2,0,47,139,20,9,14,0
132052,132053,1744273,33,9,0,2,0,16,184,10,9,12,0
132065,132066,4485310,49,7,0,2,0,32,272,28,7,14,0
132074,132075,226480,53,11,0,2,0,5,75,2,8,10,0
132090,132091,1591909,71,17,0,2,0,10,28,25,4,12,0
132102,132103,5239354,69,1,0,2,0,19,143,0,1,11,0
132104,132105,1281153,71,0,0,2,0,18,42,2,0,11,0
132107,132108,7171033,68,19,0,2,0,14,129,19,4,10,0
132108,132109,4145551,46,15,0,2,0,44,9,25,11,13,0
132113,132114,9376698,53,2,0,2,0,43,156,28,2,14,0
132119,132120,6108808,76,16,0,2,0,13,225,7,3,12,0
132123,132124,6563391,42,9,0,2,0,33,93,7,9,12,0
132143,132144,5003310,25,1,0,1,0,32,77,11,1,13,0
132147,132148,8393068,61,15,0,2,0,30,281,9,6,14,0
132150,132151,8801912,33,16,0,2,0,25,110,7,9,14,0
132158,132159,2389509,61,15,0,2,0,47,290,14,10,10,0
132172,132173,128902,31,6,0,2,1,4,231,10,6,12,0
132175,132176,6885928,79,15,0,2,0,0,177,28,13,13,0
132176,132177,3264559,29,14,0,2,0,44,57,28,4,10,0
132177,132178,8806392,61,5,0,2,0,43,102,10,5,13,0
132200,132201,8396271,24,14,0,2,1,0,171,14,14,13,0
132205,132206,8700927,41,0,0,2,0,49,170,0,0,10,0
132210,132211,452661,51,17,0,2,0,13,94,25,14,10,0
132226,132227,9992133,40,14,0,2,0,1,20,0,3,13,0
132227,132228,8813566,38,20,0,2,0,26,250,17,6,12,0
132233,132234,4868070,51,17,0,2,0,46,308,6,6,13,0
132238,132239,7662947,46,17,0,2,1,34,276,14,3,10,0
132245,132246,1341380,70,17,0,2,0,27,294,12,3,13,0
132246,132247,9017508,40,17,0,2,1,36,16,14,6,13,0
132272,132273,4351817,31,3,0,2,0,28,286,0,3,11,0
132274,132275,5090745,35,5,0,2,0,7,5,16,5,12,0
132276,132277,2211161,46,6,0,2,1,39,90,0,6,11,0
132286,132287,9673547,47,6,0,2,0,14,77,11,4,12,0
132287,132288,1175014,72,7,0,2,0,48,157,25,7,14,0
132301,132302,5626095,71,14,0,2,0,0,160,12,5,10,0
132310,132311,7642419,39,12,0,2,0,36,1,24,12,10,0
132313,132314,4631897,73,4,0,2,1,42,240,28,4,14,0
132317,132318,3231341,47,6,0,2,0,41,160,12,6,14,0
132321,132322,5975878,56,17,0,2,0,23,151,2,6,11,0
132327,132328,2309585,31,7,0,2,0,46,192,25,7,10,0
132333,132334,333219,63,1,0,2,0,50,23,28,1,12,0
132334,132335,9071461,63,18,0,2,1,34,262,14,8,13,0
132344,132345,4620331,77,17,0,2,0,40,176,0,12,12,0
132351,132352,996901,68,9,0,2,0,12,268,11,6,13,0
132357,132358,1784853,64,20,0,2,1,18,43,5,5,14,0
132359,132360,5360758,50,15,0,2,1,0,109,0,6,11,0
132372,132373,4275801,78,8,0,2,1,13,17,19,3,11,0
132396,132397,439745,66,4,0,2,0,30,178,22,4,12,0
132409,132410,8906336,69,18,0,2,1,33,60,20,13,11,0
132437,132438,7283454,74,5,0,2,0,47,175,0,5,11,0
132442,132443,3854933,59,10,0,2,1,38,119,11,5,11,0
132461,132462,7790773,40,10,0,2,1,43,27,25,9,12,0
132464,132465,7192065,61,11,0,2,0,17,208,0,11,14,0
132468,132469,2549997,51,15,0,2,0,44,93,7,13,14,0
132470,132471,16896,56,20,0,2,0,3,9,25,7,12,0
132474,132475,2072765,34,4,0,2,0,21,268,11,4,14,0
132479,132480,8475829,54,17,0,2,0,44,272,28,9,11,0
132480,132481,2449147,42,3,0,2,0,45,22,2,3,12,0
132491,132492,519314,35,19,0,2,0,19,114,28,5,11,0
132505,132506,1776630,67,5,0,2,0,50,303,11,5,12,0
132515,132516,84951,48,3,0,2,1,47,25,2,3,12,0
132525,132526,5850867,30,1,0,2,1,15,179,23,1,10,0
132529,132530,6551671,23,20,0,2,0,7,311,22,8,12,0
132536,132537,1297490,77,10,0,2,0,27,266,25,7,14,0
132543,132544,1647748,78,6,0,2,1,20,292,12,6,12,0
132546,132547,5384499,44,2,0,1,1,31,285,23,2,13,0
132560,132561,7046794,23,7,0,2,0,18,189,6,6,13,0
132563,132564,9627469,48,17,0,2,0,19,11,20,6,14,0
132571,132572,4104566,73,11,0,2,1,9,306,28,11,11,0
132589,132590,5462549,50,4,0,2,0,34,58,2,4,14,0
132599,132600,8913238,72,14,0,2,0,3,140,1,5,12,0
132615,132616,6487755,78,12,0,1,0,15,101,25,6,11,0
132624,132625,7861265,23,18,0,2,0,13,176,0,13,12,0
132627,132628,3214610,65,19,0,2,0,47,117,10,4,12,0
132644,132645,6608769,74,8,0,2,1,28,272,28,3,13,0
132651,132652,3651865,76,0,0,2,0,10,0,0,0,11,0
132675,132676,4552514,32,10,0,2,1,34,307,25,10,11,0
132687,132688,6598797,60,18,0,2,0,13,98,6,4,11,0
132692,132693,5856930,36,19,0,2,1,33,191,23,11,10,0
132702,132703,8899644,39,12,0,2,0,33,282,5,6,12,0
132741,132742,7631011,39,19,0,2,0,39,135,10,12,10,0
132742,132743,3580985,53,13,0,2,0,8,66,2,13,14,0
132755,132756,1599131,68,4,0,1,0,34,244,28,4,11,0
132778,132779,8158874,39,10,0,2,0,9,126,13,5,14,0
132794,132795,2113388,51,17,0,2,0,41,49,0,13,14,0
132797,132798,9260693,56,8,0,2,1,48,100,2,7,10,0
132802,132803,7360578,26,6,0,2,1,41,93,7,6,10,0
132826,132827,8683216,21,0,0,2,0,7,193,25,0,12,0
132828,132829,6866088,68,19,0,2,1,50,124,14,10,13,0
132829,132830,1296942,26,13,0,0,0,9,189,6,5,11,0
132905,132906,4236914,47,15,0,2,1,21,31,28,10,11,0
132919,132920,3023559,65,16,0,2,1,40,234,0,8,10,0
132920,132921,2535189,74,6,0,2,0,1,232,14,3,12,0
132921,132922,5273020,29,1,0,2,0,20,219,25,1,14,0
132923,132924,6641767,35,1,0,2,0,45,268,11,1,10,0
132928,132929,4298524,38,6,0,2,1,46,72,0,4,10,0
132930,132931,6302308,35,19,0,2,0,12,291,22,12,10,0
132931,132932,2833907,61,11,0,2,0,31,149,23,6,12,0
132934,132935,2566021,39,17,0,2,0,4,290,14,3,10,0
132949,132950,1839079,43,11,0,2,0,5,54,17,10,11,0
132953,132954,6859181,37,6,0,2,0,9,89,28,3,14,0
132956,132957,380853,71,16,0,2,0,23,7,14,6,10,0
132972,132973,2090531,71,7,0,2,0,34,9,25,3,12,0
132973,132974,1694660,68,19,0,2,1,27,262,14,4,11,0
132993,132994,3049594,40,17,0,2,1,0,38,11,7,11,0
133005,133006,6973577,43,15,0,2,1,23,60,20,5,11,0
133006,133007,7932088,41,20,0,2,0,49,15,22,5,11,0
133011,133012,7151565,58,13,0,2,0,4,120,22,13,12,0
133027,133028,7552384,33,17,0,2,0,13,157,25,4,12,0
133050,133051,3959820,78,9,0,2,0,10,76,2,9,10,0
133085,133086,9310823,78,4,0,2,0,47,218,0,3,12,0
133090,133091,3301023,33,16,0,2,0,38,223,7,4,11,0
133123,133124,3390492,54,13,0,2,0,35,45,28,10,14,0
133129,133130,1927409,73,15,0,2,0,11,21,0,4,12,0
133131,133132,265958,21,2,0,2,0,2,86,1,2,13,0
133176,133177,139518,22,14,0,2,0,38,310,14,14,14,0
133188,133189,9731079,70,1,0,2,0,26,244,28,1,13,0
133214,133215,5505572,45,1,0,2,1,25,9,25,1,12,0
133215,133216,8553248,74,0,0,2,1,44,48,20,0,14,0
133217,133218,1827312,59,7,0,2,0,33,167,12,7,12,0
133218,133219,4638141,59,18,0,2,0,8,27,25,3,12,0
