,Id,Income,Age,Experience,Married/Single,House_Ownership,Car_Ownership,Profession,CITY,STATE,CURRENT_JOB_YRS,CURRENT_HOUSE_YRS,Risk_Flag
124155,124156,990478,26,15,1,0,0,26,4,14,5,13,0
124158,124159,9078449,79,10,1,1,1,18,75,2,8,10,0
124197,124198,1797876,76,20,1,0,0,33,91,22,11,14,0
124205,124206,6944134,59,5,1,1,0,27,106,11,5,11,0
124227,124228,4260004,27,5,1,0,0,38,254,13,5,13,0
124233,124234,8171432,69,8,1,1,1,21,9,25,6,10,0
124236,124237,6555332,56,20,1,1,0,32,206,28,4,10,0
124244,124245,6178223,46,19,1,1,1,2,146,25,11,13,0
124262,124263,6227811,60,14,1,1,0,20,274,7,12,12,0
124264,124265,6115704,57,17,1,1,0,20,81,10,12,14,0
124352,124353,6694786,69,17,1,0,0,46,191,23,11,11,0
124353,124354,470555,50,10,1,1,0,42,168,28,3,14,0
124367,124368,8645202,65,9,1,1,0,48,184,10,9,13,0
124368,124369,4945087,50,16,1,1,0,7,130,14,14,10,0
124389,124390,4334503,22,6,1,1,0,18,249,13,6,14,0
124433,124434,6220011,57,19,1,1,0,21,231,10,14,14,0
124437,124438,7583437,74,13,1,1,1,50,92,25,9,13,0
124450,124451,9043312,71,10,1,1,0,37,230,19,3,14,0
124457,124458,2183371,23,20,1,1,0,38,138,25,3,13,0
124475,124476,5697835,55,14,1,1,0,18,180,28,6,14,0
124479,124480,5419964,40,4,1,1,1,14,293,22,4,13,0
124488,124489,6787542,22,0,1,0,0,28,231,10,0,12,1
124499,124500,1680177,33,18,1,1,0,29,277,7,6,11,0
124503,124504,6518572,76,17,1,1,1,49,256,2,14,12,0
124512,124513,4356905,62,2,1,0,1,41,188,25,2,13,0
124514,124515,3419204,79,18,1,1,0,26,166,12,3,12,0
124520,124521,2132506,79,11,1,1,0,23,224,28,11,13,0
124548,124549,780090,55,9,1,0,0,46,104,25,9,14,0
124550,124551,3128681,59,4,1,1,0,19,174,19,4,12,0
124553,124554,5817501,61,2,1,0,0,28,99,21,2,10,0
124573,124574,2341206,68,11,1,1,0,46,126,13,11,12,0
124584,124585,4273001,62,14,1,0,1,39,76,2,14,14,0
124587,124588,5808564,65,16,0,0,0,22,6,20,14,10,0
124594,124595,1850597,55,12,1,0,0,15,208,0,12,10,0
124625,124626,7894460,25,5,1,1,0,42,175,0,5,10,0
124638,124639,7591621,41,6,1,1,0,4,136,25,3,14,0
124654,124655,4149976,35,15,0,1,0,19,174,19,10,12,0
124660,124661,3638802,76,5,0,0,1,11,5,16,5,10,0
124664,124665,2717090,71,2,1,0,1,45,166,12,2,10,0
124677,124678,3330944,52,7,1,0,0,6,291,22,7,10,0
124686,124687,414060,64,16,1,0,0,23,142,0,14,11,0
124699,124700,7533473,70,12,1,0,1,43,15,22,4,14,0
124705,124706,8163990,40,6,1,0,1,5,20,0,6,11,0
124715,124716,16045,56,5,1,0,0,48,290,14,5,10,0
124738,124739,6128207,43,5,1,1,0,44,159,2,5,14,0
124748,124749,7993188,66,6,1,0,0,11,241,4,6,10,0
124754,124755,4510519,73,3,1,1,1,32,178,22,3,10,1
124759,124760,129457,74,2,1,1,1,0,99,21,2,10,0
124770,124771,8600643,48,17,1,1,0,46,76,2,6,13,0
124772,124773,4449069,36,17,1,1,1,32,261,2,7,11,0
124784,124785,150879,77,0,1,0,1,30,247,25,0,12,0
124789,124790,6471065,68,10,1,1,1,28,91,22,5,14,0
124802,124803,8097242,43,1,1,1,1,22,23,28,1,10,0
124807,124808,6129612,42,13,1,1,0,34,12,0,6,12,0
124812,124813,9768431,72,4,1,1,1,21,115,25,4,14,0
124827,124828,4886627,30,0,1,1,1,7,139,20,0,11,0
124830,124831,7145203,44,6,1,1,1,29,145,28,3,14,0
124838,124839,3283513,25,17,0,1,0,2,269,13,4,13,0
124871,124872,6029688,76,16,1,1,1,14,126,13,14,13,0
124898,124899,3069692,47,19,1,0,0,43,282,5,5,11,0
124899,124900,1405890,34,2,1,1,0,27,157,25,2,12,0
124919,124920,7910818,25,14,1,1,0,27,187,10,10,10,0
124928,124929,5532605,23,19,1,1,0,44,31,28,6,14,0
124934,124935,7109627,74,20,1,0,1,39,199,25,14,14,0
124957,124958,8136993,21,16,1,1,0,4,246,10,3,11,0
124972,124973,2873313,29,17,1,0,0,9,174,19,7,13,0
124991,124992,9809512,61,5,1,1,1,29,4,14,5,11,0
124998,124999,224204,51,9,1,0,0,13,185,25,8,10,0
125007,125008,1411158,42,11,1,1,1,10,119,11,6,13,0
125010,125011,2174359,60,18,1,1,1,23,241,4,11,10,0
125015,125016,6991135,31,16,1,0,1,22,189,6,11,11,0
125056,125057,1223133,68,6,1,0,0,7,167,12,6,10,0
125059,125060,8371842,66,15,1,1,0,12,129,19,4,11,0
125087,125088,3191887,76,3,1,1,1,40,145,28,3,14,0
125097,125098,5768112,52,3,1,1,0,37,148,5,3,11,0
125103,125104,7198404,29,19,1,1,1,27,228,19,6,14,0
125106,125107,4356797,57,4,1,1,0,2,121,28,4,12,0
125120,125121,726110,68,18,1,0,1,43,187,10,10,13,0
125132,125133,4486618,31,6,1,0,1,38,316,7,6,10,0
125151,125152,1440568,71,0,1,0,1,45,206,28,0,12,0
125160,125161,4879862,75,2,1,1,0,14,273,13,2,12,0
125166,125167,8448595,32,13,1,1,0,23,263,13,3,13,0
125169,125170,6907195,55,5,1,1,0,38,84,0,3,10,0
125171,125172,9464966,67,14,1,0,1,44,299,22,14,10,0
125175,125176,8367934,39,0,0,0,0,12,225,7,0,12,0
125180,125181,4968665,72,11,1,1,1,17,90,0,3,13,0
125205,125206,4724398,78,6,1,1,0,44,37,11,3,11,0
125223,125224,1783274,34,8,1,1,0,46,57,28,7,12,0
125231,125232,3152333,61,11,1,0,1,0,53,13,7,14,0
125250,125251,8398435,50,9,1,0,1,20,313,0,8,10,0
125264,125265,3670961,63,12,1,1,0,40,295,1,3,11,0
125272,125273,1977577,37,5,1,0,0,26,300,22,4,14,0
125276,125277,9224297,69,19,0,1,1,18,27,25,11,14,0
125287,125288,9953142,51,6,1,0,0,41,240,28,6,14,0
125302,125303,3468270,68,12,1,0,1,16,253,17,6,14,0
125303,125304,5867312,43,1,1,1,0,7,170,0,1,13,1
125304,125305,5354814,29,20,1,1,1,29,292,12,14,14,0
125354,125355,2206541,52,10,1,1,0,30,264,23,10,10,0
125405,125406,9047999,50,1,1,0,0,46,262,14,1,14,0
125416,125417,6395936,66,11,1,1,0,12,98,6,11,14,0
125426,125427,4295071,42,12,1,0,0,9,83,10,5,10,0
125446,125447,3333641,42,6,1,0,1,0,19,6,6,10,0
125454,125455,2040616,65,7,1,0,0,41,31,28,4,10,0
125458,125459,4167093,77,18,1,1,0,7,94,25,13,12,0
125489,125490,8476529,41,14,1,1,0,41,46,6,4,10,0
125538,125539,6868153,27,5,0,1,1,49,297,22,5,12,0
125540,125541,8489507,30,13,1,1,0,32,79,2,12,12,0
125544,125545,3656909,68,14,1,0,0,39,152,13,4,14,0
125560,125561,5354431,24,1,1,1,0,36,86,1,1,14,0
125581,125582,1623907,44,14,1,0,0,17,263,13,14,11,0
125605,125606,3006454,24,11,1,0,0,12,307,25,11,11,0
125629,125630,4536448,43,18,1,0,0,25,46,6,6,14,0
125632,125633,1942552,51,20,1,0,1,3,296,22,4,13,0
125633,125634,4542920,64,11,1,1,1,37,201,11,11,14,0
125649,125650,6296539,30,19,1,1,0,40,144,14,3,10,0
125665,125666,4341353,78,6,1,0,1,36,316,7,6,10,0
125668,125669,1529495,53,6,1,1,1,34,253,17,6,14,0
125670,125671,6486411,48,10,1,0,0,2,59,11,10,11,0
125672,125673,3768361,75,9,1,1,1,25,128,20,6,13,0
125679,125680,9777389,29,9,1,1,0,12,156,28,9,14,0
125681,125682,6725891,25,11,1,1,0,27,13,7,11,14,0
125683,125684,6189149,30,0,1,0,0,31,294,12,0,14,0
125691,125692,4539410,35,5,1,1,0,43,227,14,5,12,0
125699,125700,9812254,35,15,1,0,0,32,140,1,8,11,0
125716,125717,132711,75,16,1,0,0,37,109,0,3,11,0
125758,125759,8196418,61,15,1,1,1,30,244,28,5,12,0
125769,125770,3926552,21,4,1,1,0,17,211,14,4,12,0
125777,125778,7138986,38,17,1,1,1,6,65,13,14,13,0
125785,125786,3311941,60,19,1,1,0,11,221,20,11,14,0
125814,125815,260970,59,2,1,1,0,22,123,23,2,13,0
125848,125849,9776434,48,11,1,0,0,14,235,22,3,13,0
125856,125857,6263490,64,19,1,1,1,33,114,28,10,10,0
125900,125901,7157631,30,13,1,1,1,22,232,14,10,14,0
125910,125911,8998661,68,4,1,0,0,0,140,1,4,12,0
125918,125919,4205118,43,12,1,1,0,29,224,28,4,14,0
125932,125933,7073640,79,6,1,1,1,8,79,2,6,10,0
125935,125936,2280615,74,1,1,0,0,6,314,0,1,14,1
125949,125950,4439374,70,16,1,1,1,12,13,7,14,10,0
125958,125959,9337934,67,16,1,0,0,45,85,14,4,13,0
125961,125962,8353567,55,14,1,1,0,23,311,22,3,12,0
125970,125971,191452,53,1,1,1,1,43,295,1,1,12,0
125976,125977,5413550,53,18,1,1,1,5,141,6,12,12,0
125990,125991,7100378,60,18,1,1,0,10,226,14,11,11,0
126001,126002,8217682,67,10,1,0,1,14,274,7,10,10,0
126036,126037,9165973,37,14,1,0,1,16,22,2,11,11,0
126054,126055,1318865,73,5,1,1,0,17,151,2,5,13,0
126079,126080,9665324,57,11,1,1,0,15,78,27,7,14,0
126081,126082,5798034,28,19,1,0,0,43,196,2,3,12,0
126112,126113,1026262,79,12,0,1,1,37,102,10,12,10,0
126114,126115,9544863,61,20,1,1,0,2,1,24,14,14,0
126143,126144,549784,63,4,1,1,1,5,217,28,4,13,0
126144,126145,738257,27,3,1,0,0,50,272,28,3,10,0
126149,126150,3766437,24,11,0,0,0,12,209,5,10,10,0
126156,126157,1705824,27,15,1,1,0,27,21,0,13,10,0
126157,126158,3198849,74,3,1,1,0,41,139,20,3,10,0
126160,126161,6051217,48,20,1,1,0,1,234,0,7,12,0
126175,126176,1871303,62,16,1,1,0,28,265,28,6,12,0
126176,126177,7713626,47,0,1,0,1,18,270,20,0,12,0
126186,126187,8640226,40,12,1,1,0,23,232,14,9,10,0
126203,126204,4489952,66,5,1,1,0,22,275,2,5,11,0
126217,126218,5792043,71,6,1,0,1,27,225,7,6,11,0
126224,126225,6236454,22,16,1,1,1,2,74,17,11,10,0
126233,126234,335003,75,11,1,0,0,20,131,14,11,13,0
126234,126235,5544342,73,4,1,1,0,33,101,25,4,12,0
126245,126246,37512,36,8,1,1,0,45,180,28,8,14,0
126260,126261,6647354,53,2,1,1,0,22,233,18,2,11,0
126267,126268,1053988,73,6,1,1,0,43,211,14,6,13,0
126284,126285,6798686,31,9,1,1,0,16,123,23,9,10,0
126328,126329,9842635,60,7,0,1,1,39,181,28,7,11,0
126341,126342,8934196,51,18,1,1,0,9,169,22,3,10,0
126349,126350,147581,74,18,1,0,0,7,130,14,9,11,0
126350,126351,4343535,26,15,0,0,0,28,17,19,11,14,0
126351,126352,2573344,70,10,1,0,0,12,37,11,9,14,0
126352,126353,2136279,37,17,1,0,0,16,181,28,5,10,0
126356,126357,6244146,71,2,1,1,0,5,239,11,2,12,0
126374,126375,9417795,46,8,1,1,0,49,7,14,8,11,0
126376,126377,2570783,55,0,1,1,0,26,217,28,0,11,0
126385,126386,4590909,27,14,1,1,0,0,38,11,8,14,0
126387,126388,5581770,56,12,1,1,0,37,184,10,8,13,0
126388,126389,8593318,75,20,1,1,0,42,134,6,7,13,0
126391,126392,1771499,25,15,1,0,0,29,34,25,14,14,0
126406,126407,7013255,75,10,1,1,1,9,48,20,10,11,0
126415,126416,1934502,27,18,1,0,0,46,245,23,5,14,0
126418,126419,4445518,34,16,0,1,0,46,170,0,8,12,0
126439,126440,2147176,45,5,1,1,0,30,214,5,5,14,0
126441,126442,3306272,60,3,1,1,0,38,277,7,3,13,0
126464,126465,7059372,43,4,0,1,0,32,309,25,4,13,1
126465,126466,6449400,33,18,1,0,0,29,38,11,10,10,0
126471,126472,3450249,67,6,1,0,0,50,141,6,6,13,0
126490,126491,968346,54,7,1,0,0,1,75,2,7,10,0
126493,126494,1045513,40,2,1,0,0,15,123,23,2,14,1
126503,126504,1811742,54,17,1,1,0,5,118,0,3,14,0
126517,126518,4122315,31,14,1,1,1,33,283,6,10,11,0
126524,126525,9961539,41,8,1,1,1,26,259,25,8,10,0
126559,126560,8982743,34,15,0,1,1,30,294,12,8,11,0
126587,126588,1050363,39,5,1,1,0,9,213,0,5,11,0
126612,126613,7651121,64,13,1,1,0,27,205,14,6,13,0
126614,126615,5626739,33,3,1,1,0,3,181,28,3,12,0
126621,126622,5682236,32,14,1,1,1,13,135,10,6,11,0
126643,126644,882249,36,14,1,1,0,16,230,19,12,13,0
126644,126645,5017077,60,7,1,0,0,43,151,2,7,13,0
126653,126654,3509965,32,9,1,1,0,36,29,28,3,12,0
126659,126660,7018326,33,20,1,0,1,34,311,22,4,11,0
126670,126671,7123769,47,15,1,1,0,13,23,28,9,12,0
126693,126694,7203886,40,14,1,1,1,48,37,11,13,10,0
126699,126700,6329731,45,9,1,0,0,18,48,20,9,13,0
126707,126708,2165988,58,14,1,1,0,44,268,11,6,13,0
126714,126715,4807368,45,13,1,1,1,31,104,25,5,11,0
126731,126732,4749978,65,6,1,1,0,49,242,0,4,11,0
126747,126748,5003310,25,1,0,1,0,32,77,11,1,13,0
126761,126762,5279919,38,19,1,1,0,23,169,22,3,10,0
126780,126781,5543454,21,19,1,0,0,18,102,10,13,11,0
126781,126782,4380624,48,12,1,1,0,28,29,28,12,12,0
126796,126797,7517800,76,12,1,1,1,9,76,2,12,11,0
126810,126811,9872943,78,16,1,1,0,41,310,14,14,13,0
126827,126828,6144152,72,18,1,1,0,43,74,17,13,12,0
126846,126847,1092385,55,4,1,1,0,0,257,22,4,12,0
126859,126860,5683730,47,8,1,0,0,46,313,0,7,14,0
126871,126872,692845,73,12,1,1,1,44,51,14,5,10,0
126899,126900,2442525,54,18,1,0,0,49,257,22,4,14,0
126900,126901,6520687,63,7,1,0,0,40,308,6,5,10,0
126902,126903,4613553,27,13,1,1,0,10,201,11,13,10,0
126931,126932,271512,54,5,1,1,1,17,313,0,5,14,0
126932,126933,3959539,38,0,1,0,0,34,286,0,0,14,0
126935,126936,2386962,43,1,1,1,0,45,153,0,1,14,0
126951,126952,9971347,77,19,1,1,1,33,194,6,4,14,0
126962,126963,353654,44,18,1,1,0,32,307,25,9,10,0
126964,126965,8553255,53,12,1,0,0,10,29,28,12,10,0
126981,126982,7686186,69,15,1,1,1,0,51,14,4,13,0
126988,126989,2307941,32,18,1,0,0,17,89,28,13,10,0
127027,127028,6384060,26,14,1,1,0,48,132,2,5,11,0
127031,127032,7373046,79,18,1,0,0,34,42,2,9,10,0
127035,127036,2831745,51,16,1,1,0,47,313,0,8,13,0
127044,127045,5533812,61,13,1,1,1,7,238,25,10,11,0
127055,127056,8284308,51,3,1,1,0,50,210,0,3,12,0
127087,127088,3391314,27,1,1,1,0,26,171,14,1,10,0
127112,127113,7596972,23,4,1,0,1,1,215,23,4,12,0
127121,127122,5543622,77,14,1,1,1,34,53,13,4,10,0
127126,127127,3512152,35,3,1,0,1,45,204,22,3,13,1
127133,127134,5384499,44,2,0,1,1,31,285,23,2,13,0
127146,127147,2774442,24,11,0,0,0,33,148,5,11,14,0
127155,127156,2143718,25,0,1,0,1,19,166,12,0,10,1
127185,127186,9380612,21,12,1,1,1,0,262,14,4,13,0
127187,127188,2859480,30,14,1,1,0,48,279,20,10,12,0
127244,127245,915146,50,4,1,1,0,14,97,6,4,13,1
127247,127248,9840303,24,4,1,1,0,5,105,0,4,11,0
127258,127259,2806082,76,10,1,1,0,3,119,11,10,14,0
127260,127261,2860021,23,17,1,0,0,6,138,25,11,13,0
127274,127275,9789090,42,14,1,1,0,23,235,22,6,14,0
127275,127276,5356329,48,18,1,0,0,38,186,25,10,13,0
127283,127284,1638680,27,11,1,0,0,44,256,2,10,12,0
127289,127290,8822942,65,13,1,1,0,47,215,23,8,12,0
127294,127295,3054126,65,19,1,1,1,37,27,25,11,14,0
127303,127304,2711008,50,1,1,0,0,13,200,2,1,12,0
127306,127307,6034467,33,7,1,1,0,32,209,5,3,11,0
127311,127312,357702,76,6,1,1,0,35,276,14,3,13,0
127328,127329,4181786,51,12,1,0,1,44,164,4,4,13,0
127342,127343,9731801,72,3,1,1,0,26,3,6,3,12,1
127348,127349,1599131,68,4,0,1,0,34,244,28,4,11,0
127351,127352,6536145,39,0,1,1,0,19,282,5,0,11,0
127379,127380,7247143,55,2,1,0,1,33,218,0,2,11,0
127387,127388,4792051,42,18,1,1,0,22,94,25,14,13,0
127409,127410,4812262,62,3,1,1,0,30,149,23,3,13,0
127421,127422,1296942,26,13,0,0,0,9,189,6,5,11,0
127423,127424,1294095,47,9,1,1,0,45,113,2,8,14,0
127431,127432,4493857,68,3,1,0,0,3,251,13,3,13,0
127459,127460,3748391,38,14,1,1,0,46,119,11,10,10,0
127471,127472,3727264,30,15,1,1,0,10,158,5,10,10,0
127473,127474,3603703,75,2,1,1,0,26,115,25,2,12,0
127479,127480,5253114,50,7,1,1,0,14,306,28,7,11,0
127489,127490,4631758,63,1,1,1,0,46,102,10,1,11,0
127502,127503,1232057,28,10,1,1,0,39,34,25,7,13,0
127538,127539,3835205,45,11,1,0,0,34,218,0,5,12,0
127551,127552,283812,77,20,1,1,0,26,305,14,10,10,0
127557,127558,7320325,42,3,1,1,0,12,88,4,3,13,0
127558,127559,2703393,34,17,1,0,0,6,1,24,13,13,0
127560,127561,1200485,63,16,1,1,0,29,110,7,4,14,0
127582,127583,985060,71,10,1,1,1,23,81,10,8,13,0
127625,127626,8007036,56,14,1,1,0,6,158,5,4,13,0
127626,127627,3026361,37,18,1,1,1,50,256,2,13,10,0
127638,127639,9287205,68,9,1,0,0,10,192,25,8,11,0
127647,127648,5003285,54,9,1,1,0,50,195,13,9,11,0
127657,127658,8111049,71,2,1,1,0,2,202,6,2,14,0
127662,127663,7966142,41,2,1,0,0,5,67,3,2,13,0
127663,127664,5497030,35,19,1,1,0,36,283,6,11,10,0
127668,127669,1349987,37,13,1,1,0,3,79,2,8,11,0
127676,127677,3479282,31,14,1,1,0,33,66,2,12,12,0
127687,127688,9017624,70,19,1,0,0,23,301,11,6,14,0
127693,127694,6168755,78,19,1,1,0,28,251,13,11,10,0
127694,127695,3411984,31,12,1,1,0,3,139,20,4,12,0
127701,127702,2620497,39,6,0,0,0,23,153,0,4,12,0
127702,127703,6035175,63,10,1,1,1,2,262,14,8,13,0
127708,127709,6475776,35,4,1,0,0,46,14,14,4,11,0
127709,127710,2576636,75,17,1,0,1,26,106,11,11,14,0
127730,127731,206151,68,16,1,1,0,2,250,17,3,12,0
127750,127751,132850,72,0,1,0,0,8,142,0,0,11,0
127771,127772,1489858,24,16,1,1,1,30,230,19,11,14,0
127775,127776,790606,32,8,1,0,1,2,78,27,8,12,0
127784,127785,2487718,24,12,1,1,0,38,174,19,10,11,0
127788,127789,1864930,54,2,1,0,1,7,311,22,2,10,0
127799,127800,3755504,59,14,1,0,0,3,258,17,8,12,0
127800,127801,4359506,75,4,1,0,0,29,115,25,4,11,0
127809,127810,4214101,60,16,1,0,0,28,263,13,13,10,0
127827,127828,6997215,39,9,1,1,0,9,264,23,4,14,0
127840,127841,3081814,32,12,1,1,0,5,173,25,3,13,0
127847,127848,1572647,34,9,1,0,1,17,188,25,9,10,0
127852,127853,8135531,60,10,1,1,0,32,219,25,4,11,0
127853,127854,3529385,73,18,1,1,0,11,24,14,14,11,0
127870,127871,1591827,21,13,1,0,0,50,148,5,4,12,0
127883,127884,9620139,48,15,0,0,1,36,146,25,14,13,0
127904,127905,3935358,54,15,1,0,1,41,146,25,5,10,0
127905,127906,4544686,62,8,1,0,0,27,134,6,5,13,0
127912,127913,4925213,59,10,1,0,1,10,115,25,6,10,0
127918,127919,3071743,59,16,1,0,1,32,281,9,10,14,0
127940,127941,1549898,40,3,0,0,1,42,109,0,3,11,0
127948,127949,6614108,41,4,1,1,1,45,206,28,4,14,0
127991,127992,1199413,63,0,1,1,0,43,119,11,0,14,0
128013,128014,8248899,23,7,1,1,0,19,296,22,7,13,0
128017,128018,6676324,48,6,1,1,1,33,310,14,6,10,0
128018,128019,9349211,56,10,1,0,0,47,262,14,4,13,0
128025,128026,4375780,66,3,1,1,0,42,56,11,3,10,0
128027,128028,4849926,57,2,1,1,1,29,180,28,2,11,0
128089,128090,204283,53,20,1,1,0,42,154,23,4,11,0
128107,128108,8986859,56,3,1,1,1,50,304,13,3,14,0
128121,128122,3466926,54,18,0,0,0,48,19,6,7,12,0
128125,128126,336776,27,17,1,1,0,1,245,23,8,10,0
128137,128138,8371074,78,11,1,0,1,2,163,12,5,13,0
128150,128151,5453088,34,20,1,0,1,24,70,22,9,10,0
128159,128160,927040,72,0,1,1,1,5,248,10,0,13,1
128169,128170,2745019,58,16,1,1,0,17,35,19,6,14,0
128198,128199,2111682,31,19,1,0,0,49,34,25,9,14,0
128213,128214,1596742,79,15,1,0,0,43,66,2,14,14,0
128223,128224,6682611,67,16,1,1,1,17,190,14,12,10,0
128259,128260,8485097,23,18,1,1,0,10,112,13,11,14,0
128279,128280,2654218,55,15,1,0,0,49,48,20,14,14,0
128295,128296,6222541,45,19,1,0,0,50,109,0,11,12,0
128299,128300,750679,73,6,1,1,0,50,232,14,5,13,0
128313,128314,9603796,26,6,1,0,1,48,198,2,6,12,0
128320,128321,5829652,25,7,1,1,0,6,67,3,7,11,0
128342,128343,6842986,37,9,1,1,1,41,208,0,3,11,0
128347,128348,8752516,33,2,0,1,0,2,291,22,2,10,0
128367,128368,7053218,61,0,1,0,0,46,306,28,0,12,0
128368,128369,7127792,36,8,1,0,0,13,316,7,8,13,0
128391,128392,9741513,32,11,1,1,1,50,217,28,10,14,0
128417,128418,6565653,53,12,1,1,0,3,9,25,11,12,0
128427,128428,9237126,25,16,1,1,0,45,287,0,3,10,0
128436,128437,9131685,72,13,1,0,0,13,243,6,13,10,0
128443,128444,743219,54,5,1,1,0,44,116,27,5,12,0
128453,128454,5001124,46,11,1,1,1,1,117,10,11,11,0
128460,128461,8294556,72,17,1,1,0,25,162,28,13,13,0
128473,128474,7717248,75,18,1,1,1,8,251,13,9,12,0
128482,128483,4195478,52,12,1,1,0,5,225,7,5,13,0
128491,128492,6284059,45,4,1,0,0,43,305,14,4,11,0
128504,128505,4657522,59,9,1,1,0,4,214,5,4,13,0
128506,128507,4164155,24,2,1,0,0,43,53,13,2,13,0
128511,128512,6652412,30,18,1,1,1,22,53,13,7,13,0
128514,128515,254930,69,0,1,1,0,5,209,5,0,11,0
128521,128522,2900446,45,20,1,1,0,36,38,11,6,10,0
128562,128563,8796254,48,17,1,1,1,14,60,20,10,14,0
128572,128573,6235492,68,6,1,0,0,12,132,2,6,12,0
128575,128576,2568817,78,5,1,1,1,9,263,13,5,14,0
128578,128579,9292764,47,0,1,1,0,45,138,25,0,12,0
128589,128590,3990809,58,12,1,1,0,33,189,6,12,11,0
128600,128601,7731935,25,3,1,0,1,4,205,14,3,13,0
128608,128609,7622856,59,5,1,1,0,30,291,22,5,11,0
128624,128625,4671113,68,13,1,1,1,49,125,15,11,13,0
128628,128629,853458,78,19,1,1,0,20,146,25,12,12,0
128642,128643,3346408,58,7,1,1,1,41,176,0,3,12,0
128644,128645,2309662,64,12,1,1,0,10,61,4,10,11,0
128646,128647,7556052,57,16,1,1,1,38,104,25,3,13,0
128655,128656,3451746,34,20,1,1,0,44,41,2,6,10,0
128657,128658,2893051,66,2,1,1,0,2,240,28,2,13,0
128658,128659,3013661,71,3,1,1,0,6,158,5,3,14,0
128701,128702,8364348,70,8,1,0,0,50,55,14,5,13,0
128732,128733,3172080,40,2,1,0,0,14,183,11,2,11,0
128735,128736,4496905,54,11,1,0,0,21,86,1,11,11,0
128776,128777,738842,38,4,1,1,0,35,10,26,4,14,0
128793,128794,2368485,27,10,1,0,0,3,156,28,7,12,0
128795,128796,4161972,41,16,1,1,0,10,113,2,9,11,0
128836,128837,4668470,67,13,1,1,0,3,145,28,9,10,0
128855,128856,9192811,28,2,1,0,1,9,154,23,2,12,0
128921,128922,5055709,57,3,1,1,0,47,170,0,3,12,1
128923,128924,8622588,45,18,1,1,0,45,1,24,3,12,0
128932,128933,7438038,33,6,1,0,0,39,288,0,6,12,0
128954,128955,4164102,63,4,0,1,0,32,291,22,4,14,0
128955,128956,7886872,62,12,1,1,0,40,162,28,8,11,0
128986,128987,2605652,55,20,1,1,0,45,176,0,9,14,0
128990,128991,5238649,42,10,1,1,1,19,34,25,4,11,0
129026,129027,1461789,69,13,1,0,0,41,69,2,13,14,0
129034,129035,7770002,25,3,1,1,1,49,13,7,3,13,0
129043,129044,1765870,39,11,1,1,0,22,149,23,11,10,0
129053,129054,7071461,48,10,1,1,0,26,191,23,4,12,0
129065,129066,1106260,39,8,1,1,0,5,241,4,8,10,0
129067,129068,1005797,34,10,1,1,0,44,141,6,10,10,0
129069,129070,4391559,52,6,1,1,0,11,251,13,6,13,0
129087,129088,4292910,70,2,0,1,0,18,54,17,2,14,1
129103,129104,9103667,54,3,0,1,0,43,121,28,3,12,1
129118,129119,7767461,65,6,1,1,0,22,94,25,6,13,0
129119,129120,7233557,41,13,1,1,0,4,159,2,11,12,0
129129,129130,3604122,49,3,1,0,0,26,41,2,3,10,1
129142,129143,5838703,76,5,1,1,1,40,57,28,5,11,0
129146,129147,1857913,64,16,1,1,1,13,282,5,6,11,0
129153,129154,5088858,51,5,1,0,0,25,44,20,5,12,0
129158,129159,3558638,63,4,1,1,0,44,30,11,4,10,0
129167,129168,2087733,27,3,1,1,0,11,18,25,3,11,0
129181,129182,5938764,62,12,1,1,1,25,270,20,12,14,0
129182,129183,5540740,76,19,1,0,0,36,45,28,7,12,0
129214,129215,8374247,25,20,1,0,0,22,301,11,4,11,0
129222,129223,1464792,65,10,1,1,0,48,107,13,10,12,0
129257,129258,926842,26,10,1,1,0,23,161,14,10,12,0
129275,129276,3972528,38,16,1,0,1,28,196,2,6,12,0
129282,129283,3386878,42,18,1,1,1,48,277,7,3,14,0
129283,129284,1169439,64,11,1,1,1,17,88,4,4,13,0
129313,129314,4304025,53,7,1,1,1,11,119,11,7,11,0
129324,129325,1928059,63,10,1,1,0,15,293,22,10,12,0
129368,129369,4591482,21,15,1,1,1,23,177,28,14,10,0
129377,129378,5218820,76,14,1,1,0,11,149,23,12,14,0
129421,129422,6094810,70,17,1,1,0,6,175,0,10,13,0
129433,129434,485180,73,15,1,1,1,48,186,25,3,13,0
129435,129436,3082162,34,18,1,0,0,37,268,11,3,10,0
129438,129439,2366869,27,7,0,0,1,0,176,0,7,10,0
129473,129474,8153385,75,20,1,1,1,4,7,14,3,12,0
129496,129497,9734841,78,12,1,1,0,4,224,28,4,14,0
129507,129508,8997552,58,8,1,0,0,11,137,2,5,11,0
129533,129534,6394243,39,13,1,1,0,3,308,6,13,13,0
129542,129543,2302129,25,0,1,1,0,1,141,6,0,13,0
129563,129564,315321,68,3,1,1,0,6,24,14,3,13,0
129570,129571,990478,26,15,1,0,0,26,4,14,5,13,0
129573,129574,9078449,79,10,1,1,1,18,75,2,8,10,0
129613,129614,1797876,76,20,1,0,0,33,91,22,11,14,0
129621,129622,6944134,59,5,1,1,0,27,106,11,5,11,0
129643,129644,4260004,27,5,1,0,0,38,254,13,5,13,0
129651,129652,8171432,69,8,1,1,1,21,9,25,6,10,0
129654,129655,6555332,56,20,1,1,0,32,206,28,4,10,0
129662,129663,6178223,46,19,1,1,1,2,146,25,11,13,0
129680,129681,6227811,60,14,1,1,0,20,274,7,12,12,0
